cluster	nomenclature	taxon
975	1.4.1.5.3.1.1	a/chicken/bangladesh/362/2007_CLADE2.2.2
975	1.4.1.5.3.1.1	a/duck/novosibirsk/02/05_CLADE2.2
975	1.4.1.5.3.1.1	a/goose/crimea/615/05_CLADE2.2
975	1.4.1.5.3.1.1	a/wild_duck/omsk/103-01/05_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/crimea/04/2005_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/crimea/1/2005_CLADE2.2
975	1.4.1.5.3.1.1	a/duck/novosibirsk/56/2005_CLADE2.2
975	1.4.1.5.3.1.1	a/avian/russia/5354-vac/2005_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/tula/4/05_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/tula/10/2005_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/tambov/570-2/05_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/dovolnoe/03/2005_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/suzdalka/06/05_CLADE2.2
975	1.4.1.5.3.1.1	a/goose/novosibirsk/4/2005_CLADE2.2
975	1.4.1.5.3.1.1	a/goose/suzdalka/10/05_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/manipur/niv9743/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/pied_magpie/liaoning/7/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/guinea_fowl/shantou/1341/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/wild_duck/liaoning/8/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/xinjiang/1/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/liaoning/23/2005_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/volgograd/236/06_CLADE2.2
975	1.4.1.5.3.1.1	a/bar-headed_goose/mongolia/1/05_CLADE2.2
975	1.4.1.5.3.1.1	a/goose/hungary/2823/2/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/turkey/england/250/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/whooper_swan/mongolia/6/05_CLADE2.2
975	1.4.1.5.3.1.1	st_jude_h5n1_influenza_seed_virus_163243_CLADE2.2
975	1.4.1.5.3.1.1	a/whooper_swan/mongolia/4/05_CLADE2.2
975	1.4.1.5.3.1.1	a/whooper_swan/mongolia/3/05_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/turkey-sanliurfa/09rs2841-80/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/turkey/651242/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/turkey-mus/09rs2841-94/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/turkey-tunceli/09rs2841-101/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/turkey-mus/09rs2841-65/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/turkey-agri/09rs2841-22/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/turkey/misinli_ist582/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/turkey-malatya/09rs2841-90/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/duck/turkey-igdir/09rs2841-20/2005_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/turkey-elazig/09rs2841-117/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/domestic_goose/iraq/812/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/domestic_cat/iraq/820/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/turkey/15/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/turkey/65596/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/turkey/12/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/turkey-eskisehir/09rs2841-63/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/pigeon/turkey-mardin/09rs2841-95/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/turkey-diyarbakir/09rs2841-110/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/human/iraq/207-namru3/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/iraq/756/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/iraq/659/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/iraq/754/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/iraq/755/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/turkey-mus/09rs2841-51/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/turkey-siirt/09rs2841-105/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/turkey-siirt/09rs2841-104/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/pigeon/turkey-karabuk/09rs2841-61/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/turkey-mugla/09rs2841-54/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/turkey-siirt/09rs2841-56/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/goose/turkey-erzurum/09rs2841-24/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/turkey-yozgat/09rs2841-26/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/turkey-mus/09rs2841-50/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/turkey-elazi/09rs2841-52/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/pigeon/turkey-aydin/09rs2841-40/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/turkey/turkey/kars/09rs2841-42/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/duck/turkey-aydin/09rs2841-34/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/turkey-erzurum/09rs2841-25/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/turkey-diyarbakir/09rs2841-77/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/turkey/turkey/batman/09rs2841-120/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/turkey-diyarbakir/09rs2841-74/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/quail/turkey-batman/09rs2841-73/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/turkey-malatya/09rs2841-89/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/turkey-elazig/09rs2841-86/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/turkey-malatya/09rs2841-91/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/turkey-burdur/09rs2841-64/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/turkey-batman/09rs2841-71/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/mute_swan/tulcea/ro-ai-005/2005_CLADE2.2
975	1.4.1.5.3.1.1	a/anas_platyrhynchos/slovenia/359/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/swan/gmunden/2126/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/swan/laakirchen/2703/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/duck/germany/r592/06_CLADE2.2
975	1.4.1.5.3.1.1	a/duck/switzerland/v426/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/tufted_duck/bavaria/9/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/buzzard/bavaria/5/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/mallard/switzerland/v537/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/swan/bavaria/16/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/tufted_duck/switzerland/v504/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/goldeneye_duck/bavaria/19/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/eagle_owl/bavaria/10/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/swan/schaerding/1806/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/swan/bavaria/14/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/swan/bavaria/28/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/tufted_duck/bavaria/27/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/pochard/germany/r348/06_CLADE2.2
975	1.4.1.5.3.1.1	a/eagle_owl/germany/r1166/06_CLADE2.2
975	1.4.1.5.3.1.1	a/duck/hungary/11804/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/goose/hungary/14756/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/swan/bavaria/25/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/goosander/bavaria/34/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/mute_swan/germany/r797/06_CLADE2.2
975	1.4.1.5.3.1.1	a/gull/germany/r882/06_CLADE2.2
975	1.4.1.5.3.1.1	a/falcon/bavaria/15/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/falcon/germany/r899/06_CLADE2.2
975	1.4.1.5.3.1.1	a/duck/bregenz/916/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/mallard/switzerland/v558/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/duck/switzerland/v389/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/swan/bavaria/33/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/swan/bavaria/6/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/egret/wien/1977/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/greylag_goose/france/06310/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/mute_swan/france/06299/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/goosander/switzerland/v82/06_CLADE2.2
975	1.4.1.5.3.1.1	a/mute_swan/france/06631a/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/tufted_duck/bavaria/8/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/swan/hainburg/2172/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/goose/wien/1966/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/tufted_duck/bavaria/26/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/domestic_duck/germany/r874/2008_CLADE2.2
975	1.4.1.5.3.1.1	a/tufted_duck/germany/r1240/06_CLADE2.2
975	1.4.1.5.3.1.1	a/common_buzzard/bavaria/11/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/swan/bavaria/21/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/great_crested_grebe/germany/r1226/06_CLADE2.2
975	1.4.1.5.3.1.1	a/little_grebe/switzerland/v330/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/common_coot/switzerland/v544/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/coot/voecklabruck/1585/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/swan/voecklabruck/1484/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/kurgan/05/2005_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/641/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/hooded_vulture/burkina_faso/2/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/burkina_faso/1347-16/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/guinea_fowl/burkina_faso/1347-20/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/duck/cote_divoire/1787-18/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/vrd44/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/kurgan/3/2005_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/vrd83/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/burkina_faso/5346-14/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/guinea_fowl/burkina_faso/5346-26/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/burkina_faso/01.03/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/burkina_faso/13.1/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/burkina_faso/5346-11/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/ivory_coast/1787/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/ivory_coast/1787-35/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/turkey/ivory_coast/4372-2/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/ghana/3158-namru3/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/hooded_vulture/burkina_faso/5346-10/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/hooded_vulture/burkina_faso/1/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/1047-62/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/duck/chicken/nigeria/08rs848-20/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/08rs848-33/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/08rs848-15/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/sudan/2115-12/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/sudan/1784-10/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/sudan/2115-9/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/sudan/2115-10/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/sudan/1784-7/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/sudan/1784/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/08rs848-50/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/08rs848-52/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/08rs848-54/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/1071-15/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/guinea_fowl/nigeria/08rs848-72/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/08rs848-44/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/08rs848-76/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/goose/nigeria/08rs848-56/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/1071-29/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/1071-30/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/08rs848-74/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/08rs848-100/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/08rs848-106/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/08rs848-118/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/1071-10/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/1071-22/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/benin/6693-16/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/benin/6693-1/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/08rs848-60/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/turkey/nigeria/08rs848-61/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/08rs848-75/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/08rs848-111/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/goose/nigeria/08vir4337-544/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/08rs848-68/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/08rs848-42/2006_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/08rs848-70/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/08rs848-91/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/08rs848-90/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/08rs848-96/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/water_fowl/nigeria/08rs848-66/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/08rs848-121/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/duck/chicken/nigeria/08rs848-120/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/1071-1/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/guinea_fowl/nigeria/08rs848-78/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/ostrich/nigeria/08rs848-84/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/08rs848-67/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/og5/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/og10/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/og4/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/og11/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/og2/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/08rs848-58/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/1071-5/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/1071-9/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/1071-4/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/chicken/nigeria/1071-23/2007_CLADE2.2
975	1.4.1.5.3.1.1	a/nigeria/6e/07_CLADE2.2
975	1.4.1.5.3.1.1	a/swan/austria/216/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/anas_acuta/slovenia/470/06_CLADE2.2.1
975	1.4.1.5.3.1.1	a/cygnus_olor/slovenia/156/06_CLADE2.2.1
975	1.4.1.5.3.1.1	a/swan/slovenia/760/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/chicken/turkey-ankara/09rs2841-31/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/chicken/tulcea/ro-ai-002/2005_CLADE2.2.1
975	1.4.1.5.3.1.1	a/falcon/saudi_arabia/d1795/2005_CLADE2.2.1
975	1.4.1.5.3.1.1	a/chicken/dambovita/ro-ai-131/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/teal/egypt/14051-namru3/2005_CLADE2.2.1
975	1.4.1.5.3.1.1	a/swan/mellach/215/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/cat/austria/649/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/swan/archenoah/403/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/common_pochard/france/06167-2.1/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/mute_swan/france/06303/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/wild_goose/braila/ro-ai-074/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/domestic_goose/constanta/ro-ai-008/2005_CLADE2.2.1
975	1.4.1.5.3.1.1	a/green_heron/vaslui/ro-ai-006/2005_CLADE2.2.1
975	1.4.1.5.3.1.1	a/chicken/turkey-erzurum/09rs2841-21/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/turkey/turkey/1/2005_CLADE2.2.1
975	1.4.1.5.3.1.1	a/chicken/turkey/sirapinar_ist706/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/chicken/turkey/ipsala563/2008_CLADE2.2.1
975	1.4.1.5.3.1.1	a/turkey/constanta/ro-ai-246/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/swan/perg/1358/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/chicken/turkey-adiyaman/09rs2841-115/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/cygnus_olor/italy/808/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/mute_swan/hungary/4571/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/chicken/turkey/enez_ist929/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/chicken/turkey-konya/09rs2841-82/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/chicken/turkey-aksaray/09rs2841-83/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/chicken/turkey/esetce_ist986/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/guinea_fowl/constanta/ro-ai-159/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/chicken/turkey/taflan_ist15/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/wild_goose/olt/ro-ai-288/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/mallard/italy/835/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/chicken/turkey-manisa/09rs2841-118/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/chicken/turkey-izmir/09rs2841-119/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/herring_gull/sweden/v1116/06_CLADE2.2.1
975	1.4.1.5.3.1.1	a/tufted_duck/sweden/v599/06_CLADE2.2.1
975	1.4.1.5.3.1.1	a/cygnus_olor/czech_republic/5170/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/mergus_albellus/slovakia/vh212/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/swan/ybbs/1106/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/cygnus_olor/czech_republic/7208/06_CLADE2.2.1
975	1.4.1.5.3.1.1	a/cygnus_olor/czech_republic/6206/06_CLADE2.2.1
975	1.4.1.5.3.1.1	a/peregrine_falcon/slovakia/vh246/06_CLADE2.2.1
975	1.4.1.5.3.1.1	a/duck/schaerding/1398/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/mute_swan/bavaria/12/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/common_bussard/bavaria/2/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/chicken/turkey-mardin/09rs2841-107/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/chicken/turkey-bitlis/09rs2841-93/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/chicken/nigeria/so470/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/chicken/nigeria/so227/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/chicken/nigeria/228-6/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/chicken/nigeria/so493/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/chicken/nigeria/228-10/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/chicken/nigeria/08rs848-8/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/chicken/nigeria/so457/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/chicken/nigeria/so294/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/chicken/nigeria/so494/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/chicken/nigeria/so461/2006_CLADE2.2.1
975	1.4.1.5.3.1.1	a/chicken/nigeria/so452/2006_CLADE2.2.1
465	1.4.1.5.3.1	a/goose/jilin/hb/2003_CLADE2.5
465	1.4.1.5.3.1	a/ck/st/4231/2003_CLADE2-like
465	1.4.1.5.3.1	a/chicken/shantou/3744/2003_CLADE2-like
465	1.4.1.5.3.1	a/chicken/jiangxi/25/2004_CLADE2-like
465	1.4.1.5.3.1	a/tiger/shanghai/01/2005_CLADE2-like
465	1.4.1.5.3.1	a/raccoon_dog/shandong/sd1/2005_CLADE2-like
465	1.4.1.5.3.1	a/raccoon_dog/shandong/sd2/2005_CLADE2-like
465	1.4.1.5.3.1	a/goose/jilin/514/2005_CLADE2-like
470	1.4.1.5.5	a/duck/hunan/782/2003_CLADE2.1.1
470	1.4.1.5.5	a/ck/hk/yu324/2003_CLADE2.1.1
470	1.4.1.5.5	a/duck/hunan/795/2002_CLADE2.1.1
470	1.4.1.5.5	a/chicken/pekalongan/bppv4/2003_CLADE2.1.1
470	1.4.1.5.5	a/chicken/wonosobo/bppv4/2003_CLADE2.1.1
470	1.4.1.5.5	a/chicken/malang/bbvet-iv/2004_CLADE2.1.1
470	1.4.1.5.5	a/chicken/indonesia/11/2003_CLADE2.1.1
470	1.4.1.5.5	a/chicken/west_java/hamd/2006_CLADE2.1.1
470	1.4.1.5.5	a/chicken/indonesia/7/2003_CLADE2.1.1
470	1.4.1.5.5	a/quail/tasikmalaya/bppv4/2004_CLADE2.1.1
470	1.4.1.5.5	a/ck/indonesia/4/2004_CLADE2.1.1
470	1.4.1.5.5	a/ck/indonesia/pa/2003_CLADE2.1.1
470	1.4.1.5.5	a/chicken/indonesia/pa/2003_CLADE2.1.1
470	1.4.1.5.5	a/chicken/legok/2003_CLADE2.1.1
470	1.4.1.5.5	a/chicken/west_java/a/2003_CLADE2.1.1
470	1.4.1.5.5	a/duck/sleman/bbvw-1003-34368/2007_CLADE2.1.1
470	1.4.1.5.5	a/ck/indonesia/bl/2003_CLADE2.1.1
470	1.4.1.5.5	a/chicken/west_java/ut1001/2003_CLADE2.1.1
470	1.4.1.5.5	a/chicken/east_kalimantan/ut1035/2004_CLADE2.1.1
470	1.4.1.5.5	a/chicken/sragen/bppv4/2003_CLADE2.1.1
470	1.4.1.5.5	a/chicken/ngawi/bppv4/2004_CLADE2.1.1
470	1.4.1.5.5	a/chicken/ampenan/bbvd-282/2007_CLADE2.1.1
470	1.4.1.5.5	a/chicken/indonesia/bl/2003_CLADE2.1.1
470	1.4.1.5.5	a/ck/indonesia/5/2004_CLADE2.1.1
470	1.4.1.5.5	a/chicken/jembrana/bppv6/2004_CLADE2.1.1
470	1.4.1.5.5	a/chicken/bantul/bbvet-i/2005_CLADE2.1.1
470	1.4.1.5.5	a/chicken/east_java/ut1006/2003_CLADE2.1.1
470	1.4.1.5.5	a/chicken/indonesia/2a/2003_CLADE2.1.1
470	1.4.1.5.5	a/ck/indonesia/2a/2003_CLADE2.1.1
470	1.4.1.5.5	a/duck/indonesia/ms/2004_CLADE2.1.1
470	1.4.1.5.5	a/duck/east_java/ut1046/2004_CLADE2.1.1
470	1.4.1.5.5	a/turkey/kedaton/bppv3/2004_CLADE2.1.2
470	1.4.1.5.5	a/chicken/west_java/1074/2003_CLADE2.1.1
470	1.4.1.5.5	a/chicken/indonesia/r132/2004_CLADE2.1.1
470	1.4.1.5.5	a/chicken/indonesia/r134/03_CLADE2.1.1
470	1.4.1.5.5	a/swine/banten/ut2071/2005_CLADE2.1.1
470	1.4.1.5.5	a/chicken/indonesia/r60/05_CLADE2.1.1
470	1.4.1.5.5	a/swine/banten/ut3081/2005_CLADE2.1.1
470	1.4.1.5.5	a/swine/banten/ut3062/2005_CLADE2.1.1
470	1.4.1.5.5	a/swine/banten/ut3063/2005_CLADE2.1.1
470	1.4.1.5.5	a/chicken/kulon_progo/bbvet-xii-1/2004_CLADE2.1.1
470	1.4.1.5.5	a/chicken/kupang_1_ntt/bppv6/2004_CLADE2.1.1
470	1.4.1.5.5	a/chicken/jakarta/dki31/2005_CLADE2.1.1
470	1.4.1.5.5	a/chicken/kulon_progo/bbvw/2005_CLADE2.1.1
470	1.4.1.5.5	a/chicken/indonesia/wates80/2005_CLADE2.1.1
470	1.4.1.5.5	a/chicken/pangkalpinang/bppv3/2004_CLADE2.1.2
470	1.4.1.5.5	a/chicken/salatiga/bbvet-i/2005_CLADE2.1.2
470	1.4.1.5.5	a/chicken/indonesia/wates83/2005_CLADE2.1.2
470	1.4.1.5.5	a/chicken/indonesia/wates77/2005_CLADE2.1.2
470	1.4.1.5.5	a/chicken/pulau_rampang/bbpvii/2006_CLADE2.1.2
470	1.4.1.5.5	a/chicken/simalanggang/bppvi/2005_CLADE2.1.2
470	1.4.1.5.5	a/chicken/rokan_hilli/bppv-ii/2005_CLADE2.1.2
470	1.4.1.5.5	a/chicken/salam/bbpv-ii/2005_CLADE2.1.2
470	1.4.1.5.5	a/chicken/padang/bbpvii/2006_CLADE2.1.2
