cluster	nomenclature	taxon
1963	1.2.1.1.1.3.2.8.1.4	a_/_h5n1/a/chicken/vietnam/ncvd-392/2009_CLADE2_3_4_2
1963	1.2.1.1.1.3.2.8.1.4	a_/_h5n1/a/muscovy_duck/vietnam/ncvd-384/2009_CLADE2_3_4_2
1963	1.2.1.1.1.3.2.8.1.4	a_/_h5n1/a/chicken/vietnam/ncvd-381/2009_CLADE2_3_4_2
1963	1.2.1.1.1.3.2.8.1.4	a_/_h5n1/a/duck/vietnam/ncvd-472/2010_CLADE2_3_4_2
1963	1.2.1.1.1.3.2.8.1.4	a_/_h5n1/a/duck/vietnam/ncvd-433/2010_CLADE2_3_4_2
1963	1.2.1.1.1.3.2.8.1.4	a_/_h5n1/a/chicken/vietnam/ncvd-396/2010_CLADE2_3_4_2
1963	1.2.1.1.1.3.2.8.1.4	a_/_h5n1/a/chicken/vietnam/ncvd-395/2010_CLADE2_3_4_2
1963	1.2.1.1.1.3.2.8.1.4	a_/_h5n1/a/chicken/vietnam/ncvd-394/2010_CLADE2_3_4_2
1963	1.2.1.1.1.3.2.8.1.4	a_/_h5n1/a/chicken/vietnam/ncvd-397/2010_CLADE2_3_4_2
3500	1.2.1.1.1.3.2.4.1.1.1	a_/_h5n1/a/chicken/saudi_arabia/6732-13/2007_CLADE2_2
3500	1.2.1.1.1.3.2.4.1.1.1	a_/_h5n1/a/peacock/saudi_arabia/3489-74vir08/2007_CLADE2_2
3500	1.2.1.1.1.3.2.4.1.1.1	a_/_h5n1/a/duck/saudi_arabia/3489-61vir08/2007_CLADE2_2
3500	1.2.1.1.1.3.2.4.1.1.1	a_/_h5n1/a/turkey/saudi_arabia/6732-6/2007_CLADE2_2
3500	1.2.1.1.1.3.2.4.1.1.1	a_/_h5n1/a/ostrich/saudi_arabia/3489-73vir08/2007_CLADE2_2
3500	1.2.1.1.1.3.2.4.1.1.1	a_/_h5n1/a/falcon/saudi_arabia/d1936/2007_CLADE2_2
3500	1.2.1.1.1.3.2.4.1.1.1	a_/_h5n1/a/chicken/saudi_arabia/6732-18/2007_CLADE2_2
3500	1.2.1.1.1.3.2.4.1.1.1	a_/_h5n1/a/duck/saudi_arabia/6732-7/2007_CLADE2_2
3500	1.2.1.1.1.3.2.4.1.1.1	a_/_h5n1/a/turkey/saudi_arabia/3489-70vir08/2007_CLADE2_2
3500	1.2.1.1.1.3.2.4.1.1.1	a_/_h5n1/a/chicken/saudi_arabia/3489-79/2008_CLADE2_2
3500	1.2.1.1.1.3.2.4.1.1.1	a_/_h5n1/a/chicken/saudi_arabia/3489-75vir08/2007_CLADE2_2
9134	1.2.1.1.1.3.2.6.3.3.1.1.1.1	a_/_h5n1/a/duck/wenzhou/hayxlg10/2015_CLADE2_3_2_1c
9134	1.2.1.1.1.3.2.6.3.3.1.1.1.1	a_/_h5n1/a/environment/jiangsu/33457/2015_CLADE2_3_2_1c
9134	1.2.1.1.1.3.2.6.3.3.1.1.1.1	a_/_h5n1/a/wildfowl/shandong/sd03/2015_CLADE2_3_2_1c
9134	1.2.1.1.1.3.2.6.3.3.1.1.1.1	a_/_h5n1/a/duck/hubei/zysyf25/2016_CLADE2_3_2_1c
9134	1.2.1.1.1.3.2.6.3.3.1.1.1.1	a_/_h5n1/a/wild_bird/jiangsu/h59/2015_CLADE2_3_2_1c
9134	1.2.1.1.1.3.2.6.3.3.1.1.1.1	a_/_h5n1/a/wild_bird/jiangsu/h167/2015_CLADE2_3_2_1c
9134	1.2.1.1.1.3.2.6.3.3.1.1.1.1	a_/_h5n1/a/wild_bird/jiangsu/h220/2015_CLADE2_3_2_1c
9134	1.2.1.1.1.3.2.6.3.3.1.1.1.1	a_/_h5n1/a/wild_bird/jiangsu/h443/2015_CLADE2_3_2_1c
9134	1.2.1.1.1.3.2.6.3.3.1.1.1.1	a_/_h5n1/a/wild_bird/jiangsu/h102/2015_CLADE2_3_2_1c
9134	1.2.1.1.1.3.2.6.3.3.1.1.1.1	a_/_h5n1/a/wild_bird/jiangsu/h438/2015_CLADE2_3_2_1c
9134	1.2.1.1.1.3.2.6.3.3.1.1.1.1	a_/_h5n1/a/wild_bird/jiangsu/h436/2015_CLADE2_3_2_1c
9134	1.2.1.1.1.3.2.6.3.3.1.1.1.1	a_/_h5n1/a/wild_bird/jiangsu/h184/2015_CLADE2_3_2_1c
9134	1.2.1.1.1.3.2.6.3.3.1.1.1.1	a_/_h5n1/a/wild_bird/jiangsu/h226/2015_CLADE2_3_2_1c
9134	1.2.1.1.1.3.2.6.3.3.1.1.1.1	a_/_h5n1/a/wild_bird/jiangsu/h416/2015_CLADE2_3_2_1c
9134	1.2.1.1.1.3.2.6.3.3.1.1.1.1	a_/_h5n1/a/wild_bird/jiangsu/h410/2015_CLADE2_3_2_1c
437	1.2.1.1.1.3.1	a_/_h5n1/a/peregrine_falcon/hk/d0028/2004_CLADE9
437	1.2.1.1.1.3.1	a_/_h5n1/a/goose/guangdong/72/2004_CLADE9
437	1.2.1.1.1.3.1	a_/_h5n1/a/duck/guangzhou/20/2005_CLADE9
437	1.2.1.1.1.3.1	a_/_h5n1/a/duck/guangxi/2775/2005_CLADE9
437	1.2.1.1.1.3.1	a_/_h5n1/a/migratory_duck/jiangxi/1701/2005_CLADE9
437	1.2.1.1.1.3.1	a_/_h5n1/a/migratory_duck/jiangxi/1653/2005_CLADE9
437	1.2.1.1.1.3.1	a_/_h5n1/a/migratory_duck/jiangxi/1657/2005_CLADE9
437	1.2.1.1.1.3.1	a_/_h5n1/a/goose/shantou/1621/05_CLADE9
437	1.2.1.1.1.3.1	a_/_h5n1/a/goose/shantou/2216/2005_CLADE9
437	1.2.1.1.1.3.1	a_/_h5n1/a/chicken/fujian/1042/2005_CLADE9
437	1.2.1.1.1.3.1	a_/_h5n1/a/duck/fujian/897/2005_CLADE9
445	1.2.1.1.1.3.2.4	a_/_h5n1/a/chicken/guangdong/174/04_CLADE2_5
445	1.2.1.1.1.3.2.4	a_/_h5n1/a/duck/hubei/wp/2003_CLADE2_5
445	1.2.1.1.1.3.2.4	a_/_h5n1/a/duck/hubei/wq/2003_CLADE2_5
445	1.2.1.1.1.3.2.4	a_/_h5n1/a/crow/osaka/102/2004_CLADE2_5
445	1.2.1.1.1.3.2.4	a_/_h5n1/a/chicken/yamaguchi/7/2004_CLADE2_5
445	1.2.1.1.1.3.2.4	a_/_h5n1/a/crow/kyoto/53/2004_CLADE2_5
445	1.2.1.1.1.3.2.4	a_/_h5n1/a/chicken/kyoto/3/2004_CLADE2_5
445	1.2.1.1.1.3.2.4	a_/_h5n1/a/blow_fly/kyoto/93/2004_CLADE2_5
445	1.2.1.1.1.3.2.4	a_/_h5n1/a/chicken/oita/8/2004_CLADE2_5
445	1.2.1.1.1.3.2.4	a_/_h5n1/a/chicken/korea/es/2003_CLADE2_5
445	1.2.1.1.1.3.2.4	a_/_h5n1/a/chicken/korea/es/03_CLADE2_5
445	1.2.1.1.1.3.2.4	a_/_h5n1/a/duck/korea/esd1/03_CLADE2_5
446	1.2.1.1.1.3.2.5	a_/_h5n1/a/chicken/guangdong/191/04_CLADE2_3_1
446	1.2.1.1.1.3.2.5	a_/_h5n1/a/duck/hunan/533/2004_CLADE2_3_1
446	1.2.1.1.1.3.2.5	a_/_h5n1/a/duck/hunan/70/2004_CLADE2_3_1
446	1.2.1.1.1.3.2.5	a_/_h5n5/a/duck/hunnan/70/2004_CLADE2_3_1
446	1.2.1.1.1.3.2.5	a_/_h5n1/a/dk/hn/5806/2003_CLADE2_3_1
446	1.2.1.1.1.3.2.5	a_/_h5n1/a/pigeon/zhejiang/17/2005_CLADE2_3_1
446	1.2.1.1.1.3.2.5	a_/_h5n1/a/duck/hubei/3/2005_CLADE2_3_1
446	1.2.1.1.1.3.2.5	a_/_h5n1/a/duck/hunan/733/2004_CLADE2_3_1
446	1.2.1.1.1.3.2.5	a_/_h5n1/a/dk/hn/303/2004_CLADE2_3_1
446	1.2.1.1.1.3.2.5	a_/_h5n1/a/dk/hn/101/2004_CLADE2_3_1
446	1.2.1.1.1.3.2.5	a_/_h5n1/a/duck/hunan/127/2005_CLADE2_3_1
446	1.2.1.1.1.3.2.5	a_/_h5n1/a/duck/hunan/152/2005_CLADE2_3_1
446	1.2.1.1.1.3.2.5	a_/_h5n1/a/duck/hunan/157/2005_CLADE2_3_1
446	1.2.1.1.1.3.2.5	a_/_h5n1/a/duck/hunan/191/05_CLADE2_3_1
446	1.2.1.1.1.3.2.5	a_/_h5n1/a/duck/hunan/160/2005_CLADE2_3_1
446	1.2.1.1.1.3.2.5	a_/_h5n1/a/duck/hunan/166/2005_CLADE2_3_1
446	1.2.1.1.1.3.2.5	a_/_h5n1/a/duck/hunan/149/2005_CLADE2_3_1
446	1.2.1.1.1.3.2.5	a_/_h5n1/a/duck/hunan/182/2005_CLADE2_3_1
446	1.2.1.1.1.3.2.5	a_/_h5n1/a/duck/hunan/114/05_CLADE2_3_1
446	1.2.1.1.1.3.2.5	a_/_h5n1/a/duck/hunan/139/2005_CLADE2_3_1
446	1.2.1.1.1.3.2.5	a_/_h5n1/a/chicken/hunan/999/2005_CLADE2_3_1
447	1.2.1.1.1.3.2.6	a_/_h5n1/a/duck/china/e319-2/03_CLADE2_3_2
447	1.2.1.1.1.3.2.6	a_/_h5n1/a/ph/st/44/2004_CLADE2_3_2
447	1.2.1.1.1.3.2.6	a_/_h5n1/a/silky_chicken/shantou/475/2004_CLADE2_3_2
447	1.2.1.1.1.3.2.6	a_/_h5n1/a/chicken/guangdong/178/04_CLADE2_3_2
447	1.2.1.1.1.3.2.6	a_/_h5n1/a/duck/guangdong/23/2004_CLADE2_3_2
447	1.2.1.1.1.3.2.6	a_/_h5n1/a/duck/guangxi/351/2004_CLADE2_3_2
447	1.2.1.1.1.3.2.6	a_/_h5n1/a/duck/guangxi/380/2004_CLADE2_3_2
447	1.2.1.1.1.3.2.6	a_/_h5n1/a/duck/guangxi/793/2005_CLADE2_3_2
447	1.2.1.1.1.3.2.6	a_/_h5n1/a/chicken/guangxi/604/2005_CLADE2_3_2
447	1.2.1.1.1.3.2.6	a_/_h5n1/a/quail/guangxi/575/2005_CLADE2_3_2
447	1.2.1.1.1.3.2.6	a_/_h5n1/a/grey_heron/hong_kong/728/2004_CLADE2_3_2
447	1.2.1.1.1.3.2.6	a_/_h5n1/a/grey_heron/hong_kong/837/2004_CLADE2_3_2
447	1.2.1.1.1.3.2.6	a_/_h5n1/a/chinese_pond_heron/hong_kong/18/2005_CLADE2_3_2
447	1.2.1.1.1.3.2.6	a_/_h5n1/a/quail/shantou/911/05_CLADE2_3_2
447	1.2.1.1.1.3.2.6	a_/_h5n1/a/chicken/shantou/810/05_CLADE2_3_2
447	1.2.1.1.1.3.2.6	a_/_h5n1/a/chicken/guangdong/1/2005_CLADE2_3_2
447	1.2.1.1.1.3.2.6	a_/_h5n1/a/chicken/guangxi/2461/2004_CLADE2_3_2
447	1.2.1.1.1.3.2.6	a_/_h5n1/a/muscovy_duck/vietnam/1455/2006_CLADE2_3_2
447	1.2.1.1.1.3.2.6	a_/_h5n1/a/duck/guangxi/4016/2005_CLADE2_3_2
447	1.2.1.1.1.3.2.6	a_/_h5n1/a/duck/hunan/1265/2005_CLADE2_3_2
447	1.2.1.1.1.3.2.6	a_/_h5n1/a/pheasant/shantou/2239/2006_CLADE2_3_2
447	1.2.1.1.1.3.2.6	a_/_h5n1/a/duck/hunan/1608/2005_CLADE2_3_2
447	1.2.1.1.1.3.2.6	a_/_h5n1/a/duck/hunan/1652/2005_CLADE2_3_2
447	1.2.1.1.1.3.2.6	a_/_h5n1/a/chicken/viet_nam/10/2005_CLADE2_3_2
448	1.2.1.1.1.3.2.7	a_/_h5n1/a/duck/hunan/15/2004_CLADE2_3_3
448	1.2.1.1.1.3.2.7	a_/_h5n1/a/duck/hunan/69/2004_CLADE2_3_3
448	1.2.1.1.1.3.2.7	a_/_h5n1/a/chicken/guiyang/3055/2005_CLADE2_3_3
448	1.2.1.1.1.3.2.7	a_/_h5n1/a/duck/guiyang/3242/2005_CLADE2_3_3
448	1.2.1.1.1.3.2.7	a_/_h5n1/a/chicken/guiyang/3570/2005_CLADE2_3_3
448	1.2.1.1.1.3.2.7	a_/_h5n1/a/goose/guiyang/3422/2005_CLADE2_3_3
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/bhutan/413/2012_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/bhutan/406/2012_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/bhutan/407/2012_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/bhutan/01cl2143/2012_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/bhutan/265/2012_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/bhutan/260/2012_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/bhutan/1029/2012_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/bhutan/1028/2012_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/bhutan/1026/2012_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/bhutan/345/2012_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/bhutan/347/2012_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/yellow_billed_duck/bhutan/358/2012_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/bhutan/349/2012_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/bhutan/359/2012_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/bhutan/346/2012_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/bhutan/507/2012_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/pigeon/bhutan/01br01/2012_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/bhutan/505/2012_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/bhutan/01ti02/2013_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/bhutan/02cl505/2013_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/bhutan/10cl1216/2012_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/bhutan/933/2012_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/bhutan/935/2012_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/bhutan/936/2012_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/bhutan/934/2012_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/india/04ca17/2015_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/bhutan/04ti01/2015_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/duck/bhutan/01tr03/2013_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/bhutan/01tr340/2013_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/bhutan/01tr338/2013_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/bhutan/01ti06/2013_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/duck/bhutan/01cl03/2013_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/nepal/pt-29/13_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/nepal/t-234/13_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/nepal/t-233/13_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/nepal/pt-30/13_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/nepal/232/13_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/nepal/225/13_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/india/03ca02/2013_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/nepal/223/13_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/nepal/t-260/13_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/nepal/t-271/13_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/nepal/t-273/13_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/nepal/t-299/13_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/nepal/t-301/13_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/nepal/t-278/13_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/nepal/t-274/13_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/nepal/t-262/13_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/nepal/231/13_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/nepal/t-279/13_CLADE2_3_2_1a
8129	1.2.1.1.1.3.2.6.3.2.1.3.1	a_/_h5n1/a/chicken/nepal/t-272/13_CLADE2_3_2_1a
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/chicken/guangxi/2448/2004_CLADE2_3_2
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/peregrine_falcon/hong_kong/5211/2006_CLADE2_3_2
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/peregrine_falcon/hong_kong/1143/2007_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/little_egret/hong_kong/8550/2007_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/daurian_starling/hong_kong/1532/2007_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/red-billed_starling/hong_kong/4925/2007_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/house_crow/hong_kong/5288/2007_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/common_magpie/hong_kong/5052/2007_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/magpie_robin/hong_kong/1097/2008_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/magpie_robin/hong_kong/1897/2008_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/grey_heron/hong_kong/3088/2007_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/great_egret/hong_kong/807/2008_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/chicken/vietnam/20388/2009_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/duck/vietnam/27354/2009_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/chicken/vietnam/20390/2009_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/duck/vietnam/27374/2009_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/chicken/vietnam/20389/2009_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/duck/vietnam/27373/2009_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/chicken/vietnam/20346/2009_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/chicken/vietnam/20396/2009_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/chicken/vietnam/27265/2009_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/muscovy_duck/vietnam/18153/2009_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/muscovy_duck/vietnam/18152/2009_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/duck/vietnam/27386/2009_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/muscovy_duck/vietnam/18151/2009_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/duck/vietnam/27339/2009_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/chicken/vietnam/20392/2009_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/duck/vietnam/27329/2009_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/duck/vietnam/27372/2009_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/chicken/vietnam/20395/2009_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/house_crow/hong_kong/7677/2008_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/large_billed_crow/hong_kong/885/2009_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/crested_myna/hong_kong/1178/2009_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/grey_heron/hong_kong/1046/2008_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/grey_heron/hong_kong/779/2009_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/guangxi/1/2009_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/environment/hunan/6-45/2008_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/environment/hunan/7-73/2008_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/duck/hunan/3/2007_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/chicken/hunan/3/2007_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/chicken/huabei/0513/2007_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/environment/hunan/5-25/2007_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/water/dongting_lake/hunan/5-41/2007_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/environment/hunan/5-32/2007_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/chicken/hunan/8/2008_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/chicken/laos/ox005/2008_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/chicken/laos/lpq001/2008_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/chicken/laos/xdm006/2008_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/duck/hubei/xn/2007_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/chicken/korea/isq250/2008_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/duck/korea/jeq149/2008_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/whooper_swan/hokkaido/2/2008_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/chicken/primorsky/85/2008_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/chicken/primorje/1/2008_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/chicken/korea/usq284/2008_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/chicken/korea/yaq173/2008_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/chicken/korea/gimje/2008_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/duck/korea/nsq263/2008_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/whooper_swan/akita/1/2008_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/whooper_swan/aomori/1/2008_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/whooper_swan/aomori/2/2008_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/whooper_swan/hokkaido/1/2008_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/duck/hunan/8/2008_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/swan/shanghai/10/2009_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/chicken/viet_nam/tmu009/2008_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/common_buzzard/hong_kong/9213/2007_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/black-crowned_night_heron/hong_kong/659/2008_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/little_egret/hong_kong/8863/2007_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/water/hunan/7/2009_CLADE2_3_2_1
969	1.2.1.1.1.3.2.6.3	a_/_h5n1/a/duck/hunan/s4020/2008_CLADE2_3_2_1
3533	1.2.1.1.1.3.2.4.1.1.2.1.3	a_/_h5n1/a/chicken/bangladesh/380/2007_CLADE2_2_2
3533	1.2.1.1.1.3.2.4.1.1.2.1.3	a_/_h5n1/a/chicken/bangladesh/531/2007_CLADE2_2_2
3533	1.2.1.1.1.3.2.4.1.1.2.1.3	a_/_h5n1/a/chicken/bangladesh/fdil_g_514/2007_CLADE2_2_2
